time_ms,voltage_V,Rs_ohm,temp_C,humidity_pct,pressure_hPa
4954697,0.5546,80151.0,24.90,48.96,994.24
4956697,0.5548,80120.5,24.90,48.94,994.22
4958697,0.5548,80120.5,24.90,48.92,994.23
4960697,0.5544,80181.5,24.90,48.89,994.24
4962697,0.5541,80242.5,24.90,48.90,994.22
4964697,0.5552,80059.7,24.90,48.88,994.24
4966697,0.5541,80242.5,24.90,48.89,994.24
4968697,0.5541,80242.5,24.90,48.90,994.25
4970697,0.5552,80059.7,24.89,48.90,994.24
4972697,0.5541,80242.5,24.90,48.90,994.24
4974697,0.5535,80334.2,24.90,48.89,994.23
4976697,0.5541,80242.5,24.90,48.88,994.23
4978697,0.5543,80212.0,24.90,48.90,994.24
4980697,0.5546,80151.0,24.90,48.89,994.25
4982697,0.5544,80181.5,24.90,48.78,994.28
4984697,0.5546,80151.0,24.90,48.92,994.28
4986697,0.5552,80059.7,24.90,48.93,994.24
4988697,0.5541,80242.5,24.90,49.04,994.27
4990697,0.5543,80212.0,24.90,48.97,994.26
4992697,0.5550,80090.1,24.90,48.97,994.24
4994697,0.5552,80059.7,24.90,48.93,994.29
4996697,0.5554,80029.3,24.90,48.92,994.27
4998697,0.5559,79938.2,24.90,48.91,994.29
5000697,0.5561,79907.8,24.90,48.88,994.26
5002697,0.5561,79907.8,24.90,48.87,994.27
5004697,0.5563,79877.5,24.90,48.86,994.24
5006697,0.5565,79847.3,24.90,48.84,994.24
5008697,0.5563,79877.5,24.90,48.84,994.26
5010697,0.5569,79786.8,24.90,48.84,994.23
5012697,0.5565,79847.3,24.90,48.86,994.23
5014697,0.5565,79847.3,24.90,48.88,994.24
5016697,0.5565,79847.3,24.90,48.89,994.22
5018697,0.5563,79877.5,24.90,48.87,994.26
5020697,0.5563,79877.5,24.90,48.88,994.26
5022697,0.5563,79877.5,24.90,48.89,994.26
5024697,0.5571,79756.5,24.91,48.93,994.26
5026697,0.5573,79726.3,24.91,48.94,994.25
5028697,0.5558,79968.5,24.90,48.94,994.22
5030697,0.5571,79756.5,24.90,48.94,994.27
5032697,0.5571,79756.5,24.91,48.92,994.24
5034697,0.5558,79968.5,24.91,48.91,994.26
5036697,0.5563,79877.5,24.91,48.90,994.25
5038697,0.5567,79817.0,24.91,49.03,994.23
5040697,0.5563,79877.5,24.91,48.87,994.25
5042697,0.5563,79877.5,24.91,48.88,994.26
5044697,0.5567,79817.0,24.91,49.04,994.27
5046697,0.5571,79756.5,24.91,49.00,994.25
5048697,0.5571,79756.5,24.91,49.03,994.26
5050697,0.5573,79726.3,24.91,49.18,994.27
5052697,0.5563,79877.5,24.90,49.19,994.25
5054697,0.5563,79877.5,24.90,49.17,994.26
5056697,0.5563,79877.5,24.90,49.10,994.27
5058697,0.5567,79817.0,24.90,49.12,994.25
5060697,0.5554,80029.3,24.90,49.12,994.26
5062697,0.5561,79907.8,24.91,49.04,994.28
5064697,0.5558,79968.5,24.90,49.00,994.28
5066697,0.5561,79907.8,24.90,49.05,994.26
5068697,0.5558,79968.5,24.90,49.05,994.27
5070697,0.5556,79998.9,24.90,49.05,994.27
5072697,0.5571,79756.5,24.91,49.00,994.27
5074697,0.5561,79907.8,24.90,48.95,994.25
5076697,0.5561,79907.8,24.90,48.90,994.26
5078697,0.5563,79877.5,24.90,48.89,994.30
5080697,0.5571,79756.5,24.90,48.87,994.26
5082697,0.5565,79847.3,24.90,48.84,994.28
5084697,0.5567,79817.0,24.90,48.82,994.27
5086697,0.5567,79817.0,24.90,48.82,994.28
5088697,0.5567,79817.0,24.90,48.79,994.24
5090697,0.5567,79817.0,24.90,48.76,994.28
5092697,0.5563,79877.5,24.89,48.74,994.28
5094697,0.5574,79696.2,24.90,48.71,994.28
5096697,0.5565,79847.3,24.90,48.69,994.29
5098697,0.5563,79877.5,24.89,48.67,994.28
5100697,0.5571,79756.5,24.89,48.54,994.28
5102697,0.5567,79817.0,24.89,48.67,994.26
5104697,0.5567,79817.0,24.88,48.65,994.29
5106697,0.5563,79877.5,24.87,48.71,994.30
5108697,0.5559,79938.2,24.87,48.64,994.31
5110697,0.5563,79877.5,24.86,48.66,994.30
5112697,0.5569,79786.8,24.86,48.63,994.30
5114697,0.5567,79817.0,24.86,48.65,994.30
5116697,0.5556,79998.9,24.86,48.63,994.30
5118697,0.5567,79817.0,24.86,48.64,994.30
5120697,0.5558,79968.5,24.86,48.63,994.28
5122697,0.5558,79968.5,24.86,48.61,994.31
5124697,0.5567,79817.0,24.86,48.60,994.30
5126697,0.5554,80029.3,24.85,48.60,994.30
5128697,0.5554,80029.3,24.85,48.59,994.30
5130697,0.5554,80029.3,24.85,48.60,994.29
5132697,0.5543,80212.0,24.84,48.62,994.32
5134697,0.5554,80029.3,24.83,48.63,994.32
5136697,0.5544,80181.5,24.82,48.64,994.32
5138697,0.5544,80181.5,24.82,48.63,994.29
5140697,0.5550,80090.1,24.82,48.61,994.31
5142697,0.5552,80059.7,24.81,48.64,994.28
5144697,0.5550,80090.1,24.81,48.63,994.31
5146697,0.5550,80090.1,24.80,48.61,994.30
5148697,0.5561,79907.8,24.81,48.60,994.31
5150697,0.5558,79968.5,24.80,48.61,994.33
5152697,0.5558,79968.5,24.79,48.61,994.32
5154697,0.5558,79968.5,24.79,48.58,994.33
5156697,0.5571,79756.5,24.79,48.47,994.31
5158697,0.5558,79968.5,24.78,48.60,994.30
5160697,0.5563,79877.5,24.78,48.57,994.30
5162697,0.5567,79817.0,24.78,48.60,994.31
5164697,0.5571,79756.5,24.78,48.50,994.30
5166697,0.5574,79696.2,24.78,48.50,994.32
5168697,0.5567,79817.0,24.78,48.50,994.32
5170697,0.5563,79877.5,24.77,48.48,994.33
5172697,0.5563,79877.5,24.77,48.46,994.33
5174697,0.5563,79877.5,24.77,48.43,994.32
5176697,0.5569,79786.8,24.77,48.42,994.31
5178697,0.5571,79756.5,24.77,48.41,994.29
5180697,0.5563,79877.5,24.77,48.40,994.32
5182697,0.5563,79877.5,24.76,48.36,994.32
5184697,0.5565,79847.3,24.76,48.37,994.30
5186697,0.5563,79877.5,24.75,48.34,994.32
5188697,0.5563,79877.5,24.75,48.35,994.33
5190697,0.5563,79877.5,24.75,48.35,994.33
5192697,0.5563,79877.5,24.74,48.33,994.29
5194697,0.5563,79877.5,24.74,48.31,994.32
5196697,0.5563,79877.5,24.74,48.33,994.37
5198697,0.5559,79938.2,24.74,48.34,994.35
5200697,0.5567,79817.0,24.74,48.33,994.33
5202697,0.5567,79817.0,24.73,48.32,994.32
5204697,0.5567,79817.0,24.72,48.31,994.28
5206697,0.5558,79968.5,24.72,48.18,994.32
5208697,0.5559,79938.2,24.71,48.29,994.31
5210697,0.5558,79968.5,24.71,48.25,994.30
5212697,0.5559,79938.2,24.71,48.38,994.34
5214697,0.5563,79877.5,24.70,48.27,994.32
5216697,0.5567,79817.0,24.69,48.30,994.33
5218697,0.5563,79877.5,24.69,48.31,994.29
5220697,0.5571,79756.5,24.69,48.29,994.28
5222697,0.5567,79817.0,24.69,48.29,994.31
5224697,0.5573,79726.3,24.69,48.27,994.31
5226697,0.5563,79877.5,24.69,48.25,994.35
5228697,0.5565,79847.3,24.70,48.26,994.31
5230697,0.5573,79726.3,24.70,48.24,994.34
5232697,0.5563,79877.5,24.70,48.24,994.33
5234697,0.5573,79726.3,24.71,48.24,994.35
5236697,0.5573,79726.3,24.70,48.21,994.28
5238697,0.5573,79726.3,24.70,48.21,994.27
5240697,0.5569,79786.8,24.70,48.21,994.33
5242697,0.5576,79666.0,24.70,48.21,994.33
5244697,0.5576,79666.0,24.71,48.22,994.36
5246697,0.5569,79786.8,24.70,48.21,994.30
5248697,0.5573,79726.3,24.70,48.21,994.31
5250697,0.5573,79726.3,24.70,48.06,994.32
5252697,0.5573,79726.3,24.70,48.18,994.29
5254697,0.5571,79756.5,24.69,48.17,994.31
5256697,0.5574,79696.2,24.69,48.09,994.37
5258697,0.5565,79847.3,24.69,48.15,994.34
5260697,0.5573,79726.3,24.68,48.15,994.31
5262697,0.5574,79696.2,24.69,48.15,994.31
5264697,0.5567,79817.0,24.69,48.16,994.30
5266697,0.5567,79817.0,24.69,48.13,994.31
5268697,0.5574,79696.2,24.69,48.11,994.32
5270697,0.5567,79817.0,24.69,48.10,994.34
5272697,0.5576,79666.0,24.68,48.09,994.35
5274697,0.5567,79817.0,24.67,48.09,994.33
5276697,0.5573,79726.3,24.68,48.09,994.32
5278697,0.5567,79817.0,24.68,48.10,994.32
5280697,0.5567,79817.0,24.67,48.10,994.32
5282697,0.5567,79817.0,24.67,48.10,994.31
5284697,0.5567,79817.0,24.67,48.11,994.34
5286697,0.5565,79847.3,24.67,48.11,994.32
5288697,0.5563,79877.5,24.67,47.87,994.33
5290697,0.5567,79817.0,24.67,48.03,994.33
5292697,0.5573,79726.3,24.66,47.97,994.31
5294697,0.5565,79847.3,24.66,48.05,994.34
5296697,0.5573,79726.3,24.65,47.97,994.32
5298697,0.5559,79938.2,24.66,48.00,994.32
5300697,0.5563,79877.5,24.66,48.00,994.32
5302697,0.5567,79817.0,24.66,48.00,994.28
5304697,0.5567,79817.0,24.65,47.96,994.32
5306697,0.5573,79726.3,24.65,47.97,994.34
5308697,0.5563,79877.5,24.64,48.00,994.32
5310697,0.5567,79817.0,24.64,47.99,994.33
5312697,0.5563,79877.5,24.63,48.02,994.35
5314697,0.5573,79726.3,24.63,48.01,994.33
5316697,0.5569,79786.8,24.62,48.00,994.33
5318697,0.5573,79726.3,24.62,47.97,994.33
5320697,0.5573,79726.3,24.63,47.97,994.35
5322697,0.5563,79877.5,24.63,47.99,994.32
5324697,0.5567,79817.0,24.63,47.99,994.32
5326697,0.5567,79817.0,24.63,47.90,994.32
5328697,0.5576,79666.0,24.63,47.99,994.28
5330697,0.5576,79666.0,24.62,47.99,994.32
5332697,0.5563,79877.5,24.63,47.98,994.33
5334697,0.5571,79756.5,24.62,47.97,994.34
5336697,0.5573,79726.3,24.62,47.98,994.32
5338697,0.5574,79696.2,24.62,47.99,994.32
5340697,0.5565,79847.3,24.62,48.03,994.32
5342697,0.5563,79877.5,24.62,48.03,994.34
5344697,0.5573,79726.3,24.62,48.04,994.31
5346697,0.5563,79877.5,24.62,48.07,994.33
5348697,0.5574,79696.2,24.62,48.08,994.33
5350697,0.5574,79696.2,24.62,48.05,994.32
5352697,0.5573,79726.3,24.62,48.03,994.29
5354697,0.5567,79817.0,24.62,48.00,994.34
5356697,0.5576,79666.0,24.62,48.00,994.33
5358697,0.5576,79666.0,24.63,48.06,994.33
5360697,0.5567,79817.0,24.63,48.00,994.31
5362697,0.5567,79817.0,24.62,47.99,994.34
5364697,0.5567,79817.0,24.62,48.00,994.29
5366697,0.5576,79666.0,24.62,48.03,994.34
5368697,0.5567,79817.0,24.62,48.03,994.32
5370697,0.5563,79877.5,24.61,48.04,994.29
5372697,0.5563,79877.5,24.61,48.06,994.28
5374697,0.5563,79877.5,24.61,48.04,994.32
5376697,0.5573,79726.3,24.61,48.06,994.31
5378697,0.5571,79756.5,24.60,48.07,994.31
5380697,0.5573,79726.3,24.61,48.08,994.32
5382697,0.5559,79938.2,24.60,48.10,994.31
5384697,0.5554,80029.3,24.60,48.10,994.31
5386697,0.5554,80029.3,24.60,48.10,994.33
5388697,0.5559,79938.2,24.59,48.13,994.31
5390697,0.5554,80029.3,24.59,48.18,994.31
5392697,0.5550,80090.1,24.60,48.10,994.32
5394697,0.5554,80029.3,24.60,48.12,994.31
5396697,0.5546,80151.0,24.61,48.09,994.31
5398697,0.5554,80029.3,24.60,48.09,994.31
5400697,0.5550,80090.1,24.60,48.08,994.29
5402697,0.5548,80120.5,24.60,48.08,994.31
5404697,0.5550,80090.1,24.61,48.08,994.28
5406697,0.5558,79968.5,24.60,48.10,994.30
5408697,0.5552,80059.7,24.60,48.08,994.30
5410697,0.5554,80029.3,24.60,48.10,994.29
5412697,0.5558,79968.5,24.61,48.09,994.31
5414697,0.5561,79907.8,24.61,48.07,994.29
5416697,0.5561,79907.8,24.61,48.08,994.31
5418697,0.5565,79847.3,24.60,48.16,994.31
5420697,0.5571,79756.5,24.61,48.24,994.34
5422697,0.5567,79817.0,24.60,48.24,994.31
5424697,0.5565,79847.3,24.61,48.30,994.31
5426697,0.5576,79666.0,24.61,48.27,994.33
5428697,0.5574,79696.2,24.61,48.22,994.32
5430697,0.5576,79666.0,24.61,48.28,994.32
5432697,0.5567,79817.0,24.61,48.21,994.31
5434697,0.5567,79817.0,24.61,48.20,994.30
5436697,0.5576,79666.0,24.61,48.17,994.27
5438697,0.5574,79696.2,24.62,48.16,994.34
5440697,0.5563,79877.5,24.62,48.22,994.34
5442697,0.5569,79786.8,24.61,48.27,994.31
5444697,0.5559,79938.2,24.61,48.33,994.33
5446697,0.5559,79938.2,24.61,48.36,994.29
5448697,0.5554,80029.3,24.61,48.31,994.31
5450697,0.5559,79938.2,24.62,48.30,994.27
5452697,0.5550,80090.1,24.62,48.29,994.26
5454697,0.5554,80029.3,24.62,48.36,994.31
5456697,0.5546,80151.0,24.62,48.40,994.30
5458697,0.5546,80151.0,24.62,48.39,994.31
5460697,0.5550,80090.1,24.61,48.35,994.27
5462697,0.5558,79968.5,24.62,48.32,994.27
5464697,0.5548,80120.5,24.62,48.32,994.30
5466697,0.5558,79968.5,24.62,48.30,994.29
5468697,0.5558,79968.5,24.62,48.28,994.27
5470697,0.5556,79998.9,24.62,48.26,994.29
5472697,0.5561,79907.8,24.63,48.26,994.29
5474697,0.5561,79907.8,24.62,48.27,994.32
5476697,0.5567,79817.0,24.63,48.27,994.29
5478697,0.5567,79817.0,24.63,48.26,994.30
5480697,0.5571,79756.5,24.63,48.29,994.29
5482697,0.5563,79877.5,24.63,48.35,994.29
5484697,0.5573,79726.3,24.64,48.35,994.28
5486697,0.5565,79847.3,24.63,48.36,994.30
5488697,0.5574,79696.2,24.64,48.37,994.32
5490697,0.5576,79666.0,24.64,48.38,994.29
5492697,0.5573,79726.3,24.63,48.39,994.29
5494697,0.5576,79666.0,24.64,48.38,994.31
5496697,0.5567,79817.0,24.64,48.40,994.30
5498697,0.5567,79817.0,24.64,48.50,994.30
5500697,0.5576,79666.0,24.64,48.44,994.31
5502697,0.5574,79696.2,24.64,48.43,994.30
5504697,0.5573,79726.3,24.64,48.40,994.27
5506697,0.5563,79877.5,24.64,48.48,994.31
5508697,0.5573,79726.3,24.65,48.49,994.31
5510697,0.5558,79968.5,24.64,48.51,994.30
5512697,0.5563,79877.5,24.64,48.59,994.30
5514697,0.5563,79877.5,24.64,48.66,994.27
5516697,0.5559,79938.2,24.64,48.69,994.31
5518697,0.5554,80029.3,24.64,48.72,994.30
5520697,0.5563,79877.5,24.64,48.72,994.30
5522697,0.5546,80151.0,24.64,48.74,994.27
5524697,0.5550,80090.1,24.64,48.72,994.27
5526697,0.5554,80029.3,24.64,48.72,994.28
5528697,0.5550,80090.1,24.64,48.72,994.28
5530697,0.5550,80090.1,24.64,48.72,994.27
5532697,0.5546,80151.0,24.64,48.71,994.28
5534697,0.5554,80029.3,24.64,48.68,994.30
5536697,0.5552,80059.7,24.64,48.61,994.28
5538697,0.5550,80090.1,24.64,48.64,994.28
5540697,0.5548,80120.5,24.64,48.65,994.26
5542697,0.5565,79847.3,24.64,48.61,994.27
5544697,0.5559,79938.2,24.64,48.64,994.26
5546697,0.5565,79847.3,24.64,48.64,994.26
5548697,0.5563,79877.5,24.64,48.63,994.28
5550697,0.5573,79726.3,24.64,48.63,994.26
5552697,0.5576,79666.0,24.65,48.63,994.30
5554697,0.5573,79726.3,24.65,48.64,994.29
5556697,0.5574,79696.2,24.65,48.64,994.27
5558697,0.5576,79666.0,24.65,48.74,994.28
5560697,0.5576,79666.0,24.64,48.72,994.28
5562697,0.5573,79726.3,24.64,48.68,994.28
5564697,0.5573,79726.3,24.65,48.71,994.25
5566697,0.5565,79847.3,24.65,48.71,994.25
5568697,0.5563,79877.5,24.65,48.80,994.23
5570697,0.5573,79726.3,24.65,48.72,994.24
5572697,0.5563,79877.5,24.65,48.71,994.27
5574697,0.5573,79726.3,24.65,48.76,994.29
5576697,0.5563,79877.5,24.65,48.72,994.28
5578697,0.5554,80029.3,24.65,48.72,994.31
5580697,0.5559,79938.2,24.65,48.76,994.28
5582697,0.5546,80151.0,24.65,48.82,994.29
5584697,0.5546,80151.0,24.65,48.82,994.28
5586697,0.5558,79968.5,24.64,48.80,994.29
5588697,0.5554,80029.3,24.65,48.82,994.30
5590697,0.5550,80090.1,24.65,48.81,994.29
5592697,0.5546,80151.0,24.65,48.77,994.28
5594697,0.5561,79907.8,24.65,48.74,994.30
5596697,0.5552,80059.7,24.65,48.72,994.28
5598697,0.5554,80029.3,24.65,48.71,994.29
5600697,0.5550,80090.1,24.65,48.72,994.27
5602697,0.5550,80090.1,24.65,48.73,994.30
5604697,0.5550,80090.1,24.65,48.72,994.29
5606697,0.5561,79907.8,24.65,48.67,994.30
5608697,0.5554,80029.3,24.65,48.69,994.26
5610697,0.5571,79756.5,24.65,48.69,994.29
5612697,0.5567,79817.0,24.65,48.63,994.29
5614697,0.5563,79877.5,24.65,48.65,994.28
5616697,0.5565,79847.3,24.66,48.63,994.30
5618697,0.5565,79847.3,24.66,48.62,994.26
5620697,0.5567,79817.0,24.66,48.62,994.27
5622697,0.5573,79726.3,24.65,48.65,994.30
5624697,0.5576,79666.0,24.66,48.67,994.28
5626697,0.5573,79726.3,24.65,48.68,994.25
5628697,0.5576,79666.0,24.66,48.68,994.28
5630697,0.5576,79666.0,24.66,48.68,994.30
5632697,0.5576,79666.0,24.66,48.70,994.27
5634697,0.5571,79756.5,24.66,48.68,994.30
5636697,0.5565,79847.3,24.66,48.68,994.29
5638697,0.5563,79877.5,24.66,48.58,994.31
5640697,0.5563,79877.5,24.66,48.71,994.28
5642697,0.5573,79726.3,24.66,48.73,994.23
5644697,0.5558,79968.5,24.66,48.79,994.33
5646697,0.5563,79877.5,24.66,48.85,994.28
5648697,0.5559,79938.2,24.66,48.86,994.29
5650697,0.5554,80029.3,24.66,48.85,994.31
5652697,0.5558,79968.5,24.67,48.81,994.29
5654697,0.5558,79968.5,24.66,48.79,994.30
5656697,0.5558,79968.5,24.66,48.75,994.30
5658697,0.5554,80029.3,24.66,48.75,994.28
5660697,0.5550,80090.1,24.66,48.72,994.29
5662697,0.5546,80151.0,24.66,48.79,994.30
5664697,0.5552,80059.7,24.67,48.83,994.25
5666697,0.5554,80029.3,24.67,48.86,994.28
5668697,0.5554,80029.3,24.66,48.89,994.27
5670697,0.5546,80151.0,24.66,48.90,994.27
5672697,0.5561,79907.8,24.66,48.87,994.27
5674697,0.5546,80151.0,24.66,48.86,994.29
5676697,0.5559,79938.2,24.67,48.87,994.31
5678697,0.5556,79998.9,24.67,48.87,994.30
5680697,0.5561,79907.8,24.66,48.88,994.29
5682697,0.5565,79847.3,24.67,48.87,994.27
5684697,0.5563,79877.5,24.67,48.86,994.29
5686697,0.5567,79817.0,24.66,48.83,994.27
5688697,0.5563,79877.5,24.67,48.81,994.28
5690697,0.5567,79817.0,24.67,48.81,994.29
5692697,0.5567,79817.0,24.67,48.80,994.28
5694697,0.5573,79726.3,24.67,48.81,994.27
5696697,0.5576,79666.0,24.67,48.85,994.27
5698697,0.5563,79877.5,24.67,48.83,994.26
5700697,0.5571,79756.5,24.68,48.83,994.28
5702697,0.5574,79696.2,24.68,48.81,994.30
5704697,0.5563,79877.5,24.67,48.86,994.29
5706697,0.5563,79877.5,24.67,48.88,994.28
5708697,0.5563,79877.5,24.67,48.89,994.27
5710697,0.5563,79877.5,24.68,48.89,994.28
5712697,0.5556,79998.9,24.68,48.89,994.26
5714697,0.5567,79817.0,24.68,48.90,994.29
5716697,0.5563,79877.5,24.68,48.89,994.27
5718697,0.5554,80029.3,24.68,48.89,994.29
5720697,0.5563,79877.5,24.68,48.89,994.32
5722697,0.5550,80090.1,24.68,48.89,994.30
5724697,0.5546,80151.0,24.68,48.88,994.33
5726697,0.5544,80181.5,24.68,48.87,994.29
5728697,0.5554,80029.3,24.68,48.89,994.29
5730697,0.5544,80181.5,24.68,48.84,994.33
5732697,0.5546,80151.0,24.68,48.82,994.30
5734697,0.5550,80090.1,24.68,48.81,994.26
5736697,0.5546,80151.0,24.68,48.81,994.33
5738697,0.5554,80029.3,24.69,48.81,994.29
5740697,0.5548,80120.5,24.69,48.80,994.28
5742697,0.5548,80120.5,24.69,48.79,994.29
5744697,0.5554,80029.3,24.69,48.78,994.27
5746697,0.5548,80120.5,24.69,48.78,994.28
5748697,0.5554,80029.3,24.69,48.78,994.28
5750697,0.5554,80029.3,24.69,48.78,994.27
5752697,0.5563,79877.5,24.69,48.78,994.29
5754697,0.5554,80029.3,24.69,48.78,994.27
5756697,0.5567,79817.0,24.69,48.77,994.27
5758697,0.5574,79696.2,24.69,48.77,994.29
5760697,0.5574,79696.2,24.69,48.77,994.26
5762697,0.5573,79726.3,24.69,48.77,994.27
5764697,0.5571,79756.5,24.69,48.75,994.25
5766697,0.5573,79726.3,24.70,48.72,994.28
5768697,0.5567,79817.0,24.69,48.73,994.27
5770697,0.5576,79666.0,24.69,48.75,994.27
5772697,0.5567,79817.0,24.70,48.75,994.28
5774697,0.5567,79817.0,24.70,48.73,994.25
5776697,0.5576,79666.0,24.70,48.75,994.28
5778697,0.5567,79817.0,24.70,48.72,994.29
5780697,0.5576,79666.0,24.70,48.73,994.31
5782697,0.5563,79877.5,24.69,48.73,994.26
5784697,0.5567,79817.0,24.70,48.75,994.30
5786697,0.5563,79877.5,24.70,48.73,994.30
5788697,0.5563,79877.5,24.70,48.76,994.26
5790697,0.5563,79877.5,24.70,48.77,994.30
5792697,0.5559,79938.2,24.70,48.68,994.29
5794697,0.5563,79877.5,24.70,48.77,994.31
5796697,0.5558,79968.5,24.70,48.75,994.28
5798697,0.5559,79938.2,24.70,48.73,994.26
5800697,0.5556,79998.9,24.70,48.71,994.27
5802697,0.5550,80090.1,24.70,48.69,994.29
5804697,0.5552,80059.7,24.70,48.67,994.30
5806697,0.5558,79968.5,24.70,48.65,994.29
5808697,0.5554,80029.3,24.71,48.65,994.29
5810697,0.5550,80090.1,24.70,48.64,994.30
5812697,0.5541,80242.5,24.71,48.67,994.29
5814697,0.5552,80059.7,24.71,48.69,994.27
5816697,0.5548,80120.5,24.71,48.70,994.27
5818697,0.5546,80151.0,24.71,48.71,994.30
5820697,0.5559,79938.2,24.70,48.72,994.29
5822697,0.5544,80181.5,24.71,48.73,994.26
5824697,0.5556,79998.9,24.71,48.75,994.29
5826697,0.5554,80029.3,24.71,48.74,994.31
5828697,0.5554,80029.3,24.71,48.73,994.27
5830697,0.5563,79877.5,24.71,48.70,994.29
5832697,0.5556,79998.9,24.71,48.71,994.32
5834697,0.5558,79968.5,24.71,48.71,994.25
5836697,0.5563,79877.5,24.71,48.71,994.29
5838697,0.5554,80029.3,24.71,48.71,994.29
5840697,0.5554,80029.3,24.71,48.71,994.28
5842697,0.5559,79938.2,24.71,48.71,994.30
5844697,0.5559,79938.2,24.71,48.71,994.29
5846697,0.5563,79877.5,24.71,48.70,994.30
5848697,0.5565,79847.3,24.71,48.69,994.27
5850697,0.5574,79696.2,24.72,48.70,994.29
5852697,0.5571,79756.5,24.71,48.71,994.27
5854697,0.5576,79666.0,24.72,48.71,994.31
5856697,0.5567,79817.0,24.71,48.67,994.27
5858697,0.5563,79877.5,24.71,48.71,994.28
5860697,0.5569,79786.8,24.71,48.71,994.27
5862697,0.5567,79817.0,24.72,48.71,994.26
5864697,0.5563,79877.5,24.71,48.72,994.26
5866697,0.5573,79726.3,24.72,48.71,994.28
5868697,0.5563,79877.5,24.72,48.70,994.28
5870697,0.5563,79877.5,24.72,48.70,994.25
5872697,0.5573,79726.3,24.72,48.69,994.25
5874697,0.5559,79938.2,24.72,48.67,994.27
5876697,0.5567,79817.0,24.72,48.67,994.24
5878697,0.5559,79938.2,24.72,48.67,994.25
5880697,0.5563,79877.5,24.72,48.68,994.27
5882697,0.5554,80029.3,24.72,48.59,994.30
5884697,0.5550,80090.1,24.72,48.67,994.29
5886697,0.5548,80120.5,24.73,48.66,994.28
5888697,0.5558,79968.5,24.72,48.67,994.26
5890697,0.5554,80029.3,24.73,48.70,994.28
5892697,0.5546,80151.0,24.72,48.71,994.29
5894697,0.5541,80242.5,24.73,48.70,994.28
5896697,0.5552,80059.7,24.73,48.69,994.26
5898697,0.5558,79968.5,24.73,48.69,994.26
5900697,0.5548,80120.5,24.72,48.68,994.26
5902697,0.5548,80120.5,24.72,48.67,994.27
5904697,0.5554,80029.3,24.73,48.69,994.25
5906697,0.5556,79998.9,24.72,48.71,994.26
5908697,0.5559,79938.2,24.73,48.69,994.28
5910697,0.5565,79847.3,24.72,48.74,994.25
5912697,0.5565,79847.3,24.73,48.74,994.27
5914697,0.5563,79877.5,24.72,48.73,994.26
5916697,0.5574,79696.2,24.73,48.74,994.24
5918697,0.5576,79666.0,24.72,48.71,994.27
5920697,0.5567,79817.0,24.73,48.69,994.27
5922697,0.5576,79666.0,24.72,48.66,994.24
5924697,0.5567,79817.0,24.73,48.63,994.26
5926697,0.5567,79817.0,24.73,48.62,994.24
5928697,0.5565,79847.3,24.72,48.63,994.26
5930697,0.5573,79726.3,24.73,48.67,994.26
5932697,0.5569,79786.8,24.73,48.73,994.26
5934697,0.5563,79877.5,24.72,48.58,994.28
5936697,0.5558,79968.5,24.73,48.83,994.28
5938697,0.5573,79726.3,24.73,48.88,994.26
5940697,0.5576,79666.0,24.72,48.97,994.28
5942697,0.5573,79726.3,24.73,48.92,994.28
5944697,0.5567,79817.0,24.73,48.92,994.29
5946697,0.5571,79756.5,24.73,48.94,994.29
5948697,0.5567,79817.0,24.74,48.93,994.31
5950697,0.5567,79817.0,24.73,48.94,994.28
5952697,0.5571,79756.5,24.73,48.95,994.30
5954697,0.5571,79756.5,24.73,48.95,994.27
5956697,0.5563,79877.5,24.74,48.95,994.29
5958697,0.5563,79877.5,24.73,48.97,994.30
5960697,0.5574,79696.2,24.73,48.97,994.28
5962697,0.5573,79726.3,24.73,48.97,994.29
5964697,0.5571,79756.5,24.74,48.96,994.31
5966697,0.5569,79786.8,24.73,48.96,994.27
5968697,0.5573,79726.3,24.73,48.94,994.31
5970697,0.5565,79847.3,24.73,48.94,994.29
5972697,0.5558,79968.5,24.74,48.96,994.31
5974697,0.5559,79938.2,24.73,48.92,994.26
